0.001942,0.962193,0.003885
0.001216,0.976264,0.002432
0.001086,0.978838,0.002172
0.001012,0.980308,0.002023
0.000774,0.984861,0.001548
0.000948,0.981469,0.001895
0.000931,0.981847,0.001862
0.000929,0.981914,0.001858
0.000952,0.981507,0.001904
0.000957,0.981368,0.001915
0.001105,0.978445,0.002211
0.001181,0.977090,0.002362
0.001209,0.976553,0.002418
0.001331,0.974293,0.002662
0.001346,0.973905,0.002693
0.001478,0.971296,0.002955
0.001524,0.970473,0.003048
0.001515,0.970658,0.003029
0.001576,0.969588,0.003152
0.001607,0.968898,0.003214
0.001603,0.968830,0.003207
0.001708,0.966923,0.003416
0.001700,0.967093,0.003399
0.001778,0.965684,0.003557
0.001743,0.966246,0.003487
0.001713,0.966699,0.003426
0.001857,0.964039,0.003714
0.001811,0.964931,0.003623
0.001891,0.963514,0.003781
0.001817,0.964823,0.003633
0.001791,0.965175,0.003582
0.001928,0.962666,0.003855
0.001882,0.963576,0.003764
0.001956,0.962235,0.003913
0.001874,0.963719,0.003747
0.001843,0.964166,0.003686
0.002013,0.961021,0.004026
0.001976,0.961767,0.003951
0.002019,0.961037,0.004038
0.001935,0.962497,0.003871
0.001903,0.963014,0.003806
0.002030,0.960692,0.004060
0.001998,0.961322,0.003997
0.002039,0.960643,0.004078
0.001952,0.962169,0.003905
0.001916,0.962767,0.003831
0.002056,0.960192,0.004111
0.002018,0.960938,0.004035
0.002059,0.960240,0.004119
0.001969,0.961836,0.003938
