0.001830,0.964253,0.003661
0.001609,0.968544,0.003217
0.001507,0.970648,0.003013
0.001448,0.971764,0.002897
0.001495,0.970816,0.002989
0.001371,0.973277,0.002742
0.001309,0.974447,0.002617
0.001287,0.974968,0.002574
0.001245,0.975765,0.002490
0.001342,0.973844,0.002684
0.001184,0.976958,0.002369
0.001130,0.977978,0.002259
0.001115,0.978345,0.002230
0.001087,0.978875,0.002174
0.001176,0.977124,0.002353
0.001054,0.979519,0.002108
0.001009,0.980349,0.002019
0.000991,0.980784,0.001982
0.000956,0.981459,0.001911
0.000997,0.980642,0.001993
0.000912,0.982304,0.001824
0.000881,0.982877,0.001761
0.000865,0.983241,0.001730
0.000832,0.983874,0.001663
0.000875,0.983016,0.001750
0.000795,0.984588,0.001590
0.000768,0.985077,0.001536
0.000756,0.985352,0.001513
0.000745,0.985554,0.001490
0.000780,0.984878,0.001560
0.000709,0.986249,0.001419
0.000693,0.986540,0.001386
0.000682,0.986796,0.001365
0.000674,0.986945,0.001349
0.000677,0.986887,0.001354
0.000649,0.987431,0.001298
0.000642,0.987555,0.001283
0.000631,0.987806,0.001262
0.000624,0.987919,0.001248
0.000598,0.988419,0.001197
0.000620,0.987991,0.001241
0.000609,0.988195,0.001217
0.000611,0.988199,0.001221
0.000616,0.988073,0.001232
0.000557,0.989221,0.001115
0.000630,0.987797,0.001260
0.000672,0.986950,0.001344
0.000555,0.989281,0.001110
0.000537,0.989604,0.001075
0.000520,0.989956,0.001039
