5.173601,-8.900949,3.952017,3.899172
6.700361,-11.875936,3.955361,3.898503
8.226941,-14.851020,3.950679,3.898503
9.753333,-17.826202,3.941314,3.898503
11.279528,-20.801489,3.931949,3.898503
12.805516,-23.776886,3.921915,3.898503
14.331289,-26.752397,3.912550,3.898503
15.856839,-29.728026,3.903185,3.898503
17.382155,-32.703779,3.893820,3.898503
18.907231,-35.679660,3.883786,3.898503
20.432054,-38.655674,3.874421,3.898503
21.956619,-41.631826,3.865056,3.898503
23.480916,-44.608120,3.855691,3.898503
25.004935,-47.584561,3.845658,3.898503
26.528668,-50.561154,3.836293,3.898503
28.052106,-53.537904,3.826928,3.898503
29.575240,-56.514815,3.817563,3.898503
31.098062,-59.491892,3.807529,3.898503
32.620561,-62.469140,3.798164,3.898503
34.142730,-65.446563,3.788799,3.898503
35.664560,-68.424167,3.778765,3.898503
37.186041,-71.401954,3.769400,3.898503
38.707165,-74.379933,3.760035,3.898503
40.227923,-77.358105,3.750670,3.898503
41.748306,-80.336477,3.740636,3.898503
43.268304,-83.315053,3.731271,3.898503
44.787911,-86.293837,3.721906,3.898503
46.307116,-89.272834,3.712541,3.898503
47.825910,-92.252050,3.702507,3.898503
49.344287,-95.231486,3.693142,3.898503
50.862374,-98.211071,3.683777,3.898503
52.380473,-101.190630,3.674412,3.898503
53.898895,-104.169981,3.664379,3.898503
55.417955,-107.148945,3.655014,3.898503
56.937968,-110.127339,3.645649,3.898503
58.459245,-113.104982,3.635615,3.898503
59.982101,-116.081694,3.626250,3.898503
61.506850,-119.057294,3.616885,3.898503
63.033806,-122.031599,3.607520,3.898503
64.563281,-125.004430,3.597486,3.898503
66.095590,-127.975605,3.588121,3.898503
67.631045,-130.944943,3.578756,3.898503
69.169961,-133.912262,3.569391,3.898503
70.712653,-136.877381,3.559357,3.898503
72.266465,-139.836052,3.549992,3.898503
73.867802,-142.767216,3.541965,3.901847
75.560565,-145.645479,3.548654,3.945328
77.388119,-148.445541,3.555344,3.988808
79.371495,-151.146231,3.562033,4.032288
81.501929,-153.731876,3.568722,4.075768
83.768588,-156.187188,3.523235,3.935963
86.160738,-158.499681,3.464370,3.750001
88.668374,-160.678126,3.405504,3.563371
91.281831,-162.741020,3.447646,3.620229
93.991451,-164.706836,3.527249,3.768062
96.789755,-166.576092,3.606851,3.915226
99.674229,-168.308430,3.634946,3.920577
102.643039,-169.857826,3.646317,3.879773
105.694345,-171.178375,3.658358,3.838968
108.824311,-172.250134,3.604844,3.850340
112.024565,-173.112059,3.539958,3.871077
115.286112,-173.811226,3.533938,3.844320
118.599453,-174.391280,3.581432,3.774751
121.947424,-174.843579,3.628256,3.705183
125.306888,-175.118783,3.553337,3.741305
128.654552,-175.166474,3.464370,3.790137
131.970785,-174.949029,3.374733,3.838968
135.250753,-174.480532,3.357341,3.863719
138.493361,-173.788141,3.394132,3.869070
141.697515,-172.899012,3.430923,3.875090
144.862122,-171.840302,3.487782,3.855691
147.986087,-170.639168,3.562033,3.813549
151.068317,-169.322766,3.636953,3.772076
154.108576,-167.917432,3.711203,3.732609
157.112974,-166.443444,3.806191,3.803515
160.090469,-164.918364,3.901847,3.875090
163.050028,-163.359740,3.996835,3.945997
166.000620,-161.785121,4.091822,4.016903
168.951214,-160.212057,4.187479,4.088478
171.910778,-158.658097,4.282466,4.159384
174.887612,-157.139450,4.377454,4.230290
177.880014,-155.652314,4.472442,4.301865
180.878580,-154.177482,4.568098,4.372772
183.873709,-152.695348,4.663086,4.444347
186.855802,-151.186307,4.588835,4.436320
189.815258,-149.630756,4.162729,4.265074
192.742477,-148.009091,3.736623,4.093829
195.627857,-146.301706,3.311854,3.923253
198.397365,-144.427152,3.614209,3.575411
200.717860,-142.064644,4.063728,3.727258
202.138829,-139.144020,3.720568,4.136641
202.163033,-135.996357,3.867732,3.612871
201.085703,-132.825169,3.919239,3.731271
200.040826,-129.642003,3.970078,3.850340
199.056257,-126.464850,4.021585,3.969409
197.790462,-123.301608,4.072424,4.089147
196.877145,-120.031431,4.123262,4.208216
197.033283,-116.685099,4.325947,3.685115
198.241362,-113.740560,4.184134,3.310516
200.340590,-111.509066,3.807529,3.406173
203.068766,-109.820911,3.606182,3.774751
206.150634,-108.444489,3.584776,3.841644
209.322350,-107.157716,3.609527,3.829603
212.473531,-105.866573,3.634946,3.817563
215.603703,-104.568760,3.659696,3.805522
218.714780,-103.263975,3.685115,3.793481
221.808676,-101.951911,3.709866,3.781441
224.887305,-100.632263,3.735285,3.769400
227.952583,-99.304727,3.760035,3.757359
231.006421,-97.968996,3.782110,3.759366
234.050735,-96.624768,3.792143,3.816894
237.087440,-95.271737,3.801508,3.874421
240.118449,-93.909597,3.810873,3.932618
243.145677,-92.538044,3.820238,3.990146
246.171037,-91.156772,3.829603,4.047673
249.196445,-89.765477,3.838968,4.105201
252.223855,-88.363918,3.849002,4.162729
255.261505,-86.961661,3.858367,4.220925
258.330627,-85.588548,3.867732,4.278453
261.454058,-84.276934,3.877097,4.335981
264.646783,-83.049589,3.886462,4.393508
267.818060,-81.800279,3.895827,4.451705
270.801410,-80.330351,3.905861,4.509232
273.428705,-78.439143,3.904523,4.536658
275.558774,-75.994026,3.859036,4.432975
277.147110,-73.106301,3.729933,4.214905
278.170862,-69.941920,3.574073,3.988808
278.609998,-66.664522,3.430254,3.832948
278.530793,-63.367005,3.397477,3.769400
278.099748,-60.060102,3.417545,3.749332
277.488995,-56.749944,3.438281,3.729933
276.853257,-53.441989,3.459018,3.710534
276.235526,-50.137411,3.479755,3.691136
275.634620,-46.835693,3.499823,3.671737
275.049252,-43.536311,3.520559,3.651669
274.478132,-40.238740,3.541296,3.632270
273.919972,-36.942460,3.562033,3.612871
273.373481,-33.646946,3.582101,3.593472
272.837370,-30.351673,3.602837,3.574073
272.310353,-27.056121,3.623574,3.554006
271.791138,-23.759767,3.644311,3.534607
271.278438,-20.462084,3.664379,3.515208
270.770963,-17.162552,3.673743,3.510525
270.267424,-13.860646,3.664379,3.529924
269.766531,-10.555844,3.655014,3.549323
269.266998,-7.247623,3.645649,3.568722
268.768129,-3.935831,3.636284,3.588790
268.271321,-0.621616,3.626919,3.608189
267.778424,2.693585,3.617554,3.627588
267.291291,6.008340,3.608189,3.646986
266.811773,9.321214,3.598824,3.667054
266.341722,12.630771,3.589459,3.686453
265.882991,15.935578,3.580094,3.705852
265.434971,19.234958,3.570729,3.725251
264.981253,22.533101,3.561364,3.745319
264.499180,25.836119,3.551999,3.764717
263.965950,29.149998,3.542634,3.784116
263.342484,32.463684,3.533269,3.803515
262.557575,35.732501,3.512532,3.797495
261.536253,38.907829,3.491796,3.792143
260.208226,41.942729,3.449653,3.774751
258.562219,44.811394,3.396808,3.752008
256.627341,47.502484,3.416207,3.687791
254.433488,50.004935,3.514539,3.579425
252.010555,52.307690,3.539289,3.546647
249.388437,54.399686,3.465038,3.614878
246.597031,56.269865,3.437612,3.661034
243.666067,57.907261,3.438281,3.693811
240.620432,59.303856,3.436275,3.707859
237.479462,60.454989,3.434268,3.721906
234.262192,61.356182,3.433599,3.734616
230.987656,62.002962,3.434268,3.744650
227.674889,62.390851,3.434937,3.754684
224.342926,62.515375,3.449653,3.760704
221.010800,62.372058,3.470390,3.765386
217.698898,61.956413,3.491127,3.769400
214.436067,61.263890,3.495809,3.743312
211.254423,60.289914,3.496478,3.710534
208.186087,59.029910,3.374733,3.796157
205.263181,57.479304,3.202819,3.931949
202.517827,55.633518,3.295131,3.835624
199.982148,53.487979,3.588790,3.562702
197.686122,51.042149,3.667054,3.502498
195.634106,48.343761,3.613540,3.572736
193.813588,45.472337,3.547316,3.655682
192.211757,42.507951,3.400822,3.818232
190.817837,39.509452,3.254327,3.980112
189.627847,36.464823,3.107832,4.142661
188.639219,33.347275,3.418883,3.776758
187.849556,30.131164,3.747325,3.390788
187.261145,26.821980,3.745319,3.438281
186.881406,23.459377,3.607520,3.665047
186.718020,20.084750,3.682440,3.934625
186.771379,16.734160,3.820238,4.216243
186.997991,13.411562,4.002855,4.330629
187.338045,10.108966,4.196844,4.402873
187.731827,6.818331,4.391501,4.474448
188.132876,3.528289,4.585490,4.546023
188.519340,0.221305,4.780148,4.618267
188.872047,-3.120834,4.767438,4.628970
189.164108,-6.511423,4.570105,4.586159
189.278881,-9.906621,4.477124,4.509901
189.041794,-13.225701,4.611578,4.360731
188.277306,-16.387323,4.733323,4.255709
186.833151,-19.314052,4.839013,4.205540
184.825505,-21.973549,4.740012,4.586159
182.520576,-24.397408,4.624957,4.991528
180.115900,-26.730465,4.671113,5.028319
177.752740,-29.101772,4.717269,5.065110
175.437377,-31.516555,4.763424,5.101901
173.148971,-33.955163,4.809580,5.138692
170.867042,-36.398295,4.855067,5.175483
168.580534,-38.835884,4.901223,5.212274
166.288515,-41.267779,4.947379,5.249065
163.990554,-43.694315,4.993535,5.285187
161.686218,-46.115832,5.039691,5.321978
159.375075,-48.532665,5.085847,5.358769
157.056691,-50.945151,5.131334,5.395560
154.730697,-53.353663,5.177490,5.432351
152.402614,-55.762053,5.223646,5.469142
150.088730,-58.180518,5.269802,5.505933
147.806480,-60.619935,5.315958,5.542724
145.568226,-63.087723,5.361445,5.579515
143.328617,-65.551943,5.407601,5.616306
141.005643,-67.955663,5.501919,5.659117
138.516702,-70.241496,6.111980,5.769490
135.767941,-72.193939,6.093250,5.703266
