0.037085,0.292486,0.074170
0.035943,0.312908,0.071886
0.035692,0.315973,0.071384
0.035299,0.325541,0.070598
0.035133,0.328501,0.070266
0.035003,0.330774,0.070007
0.034699,0.335752,0.069398
0.034765,0.333309,0.069530
0.034483,0.340923,0.068966
0.034455,0.341422,0.068910
0.034402,0.342171,0.068804
0.034198,0.345354,0.068397
0.034337,0.341392,0.068674
0.034096,0.348275,0.068192
0.034124,0.347931,0.068249
0.034035,0.349223,0.068071
0.033745,0.354048,0.067490
0.033886,0.350265,0.067772
0.033692,0.356146,0.067385
0.033693,0.356226,0.067385
0.033635,0.357063,0.067271
0.033376,0.361372,0.066751
0.033485,0.358210,0.066970
0.033307,0.363712,0.066615
0.033349,0.363227,0.066698
0.033163,0.366417,0.066326
0.032905,0.370667,0.065809
0.032895,0.369805,0.065791
0.032695,0.375817,0.065390
0.032662,0.376596,0.065324
0.032590,0.377737,0.065180
0.032265,0.383486,0.064530
0.032248,0.382707,0.064496
0.032068,0.388297,0.064136
0.032046,0.388784,0.064091
0.031931,0.390962,0.063862
0.031995,0.388806,0.063989
0.031585,0.395933,0.063170
0.031544,0.398748,0.063088
0.031432,0.401000,0.062863
0.031251,0.404433,0.062502
0.030862,0.411413,0.061724
0.030817,0.411308,0.061633
0.030775,0.413904,0.061550
0.030601,0.417354,0.061202
0.030457,0.420002,0.060914
0.030046,0.427417,0.060092
0.029949,0.428324,0.059899
0.029870,0.431787,0.059740
0.029822,0.432804,0.059645
