0.028325,0.455816,0.056650
0.015482,0.702574,0.030964
0.016509,0.682367,0.033019
0.016497,0.682535,0.032994
0.016124,0.689799,0.032247
0.017568,0.661365,0.035137
0.014088,0.729302,0.028177
0.014318,0.724603,0.028635
0.014312,0.724964,0.028624
0.015949,0.692896,0.031898
0.015647,0.698816,0.031293
0.013774,0.735034,0.027548
0.013523,0.739929,0.027046
0.013483,0.740664,0.026966
0.013879,0.732411,0.027759
0.014918,0.712176,0.029836
0.013230,0.745881,0.026461
0.013435,0.741801,0.026870
0.013607,0.738086,0.027214
0.013776,0.734879,0.027552
0.014402,0.722985,0.028804
0.012717,0.755999,0.025434
0.013111,0.747840,0.026223
0.012972,0.750510,0.025944
0.014189,0.726422,0.028379
0.013577,0.738522,0.027153
0.013083,0.748130,0.026166
0.012576,0.758373,0.025151
0.013183,0.746917,0.026367
0.013371,0.742496,0.026742
0.013509,0.739944,0.027017
0.012651,0.756762,0.025301
0.012740,0.754807,0.025481
0.012973,0.750662,0.025945
0.012349,0.762574,0.024699
0.015950,0.692249,0.031900
0.012396,0.761931,0.024793
0.012435,0.761739,0.024870
0.013009,0.750951,0.026018
0.012531,0.759361,0.025062
0.013523,0.739258,0.027046
0.012451,0.760356,0.024901
0.012700,0.756154,0.025399
0.012977,0.750652,0.025955
0.012512,0.759450,0.025024
0.012963,0.750796,0.025925
0.012077,0.768215,0.024153
0.012395,0.762063,0.024790
0.012530,0.758942,0.025061
0.012234,0.765329,0.024468
