0.016667,0.682581,0.033334
0.014854,0.717049,0.029707
0.013754,0.738197,0.027508
0.012885,0.755992,0.025771
0.015100,0.712983,0.030201
0.012578,0.760194,0.025156
0.014552,0.722779,0.029105
0.012860,0.755220,0.025720
0.012412,0.764809,0.024824
0.014322,0.727726,0.028644
0.012149,0.768087,0.024298
0.013090,0.750353,0.026180
0.012084,0.769847,0.024169
0.012077,0.771338,0.024154
0.014307,0.727411,0.028615
0.011997,0.771005,0.023995
0.012275,0.766063,0.024550
0.011845,0.774541,0.023691
0.011908,0.774373,0.023817
0.013427,0.744178,0.026854
0.011559,0.779274,0.023117
0.012182,0.767753,0.024365
0.011602,0.779192,0.023204
0.012104,0.770412,0.024208
0.012424,0.763295,0.024849
0.011258,0.785098,0.022515
0.012009,0.771147,0.024019
0.011516,0.780754,0.023032
0.012202,0.768588,0.024404
0.013565,0.741648,0.027130
0.011206,0.786338,0.022412
0.012064,0.770030,0.024129
0.011375,0.783854,0.022749
0.011413,0.784032,0.022827
0.012246,0.767032,0.024492
0.011328,0.783946,0.022655
0.011529,0.780370,0.023058
0.010971,0.791573,0.021942
0.011427,0.783440,0.022853
0.011354,0.783971,0.022708
0.010627,0.798279,0.021253
0.011186,0.787156,0.022371
0.010949,0.791996,0.021897
0.011245,0.787502,0.022489
0.011520,0.780957,0.023040
0.010712,0.796442,0.021424
0.010928,0.792440,0.021857
0.010652,0.798125,0.021304
0.010978,0.792416,0.021956
0.012535,0.761192,0.025070
