0.017535,0.669049,0.035069
0.016086,0.696336,0.032173
0.014972,0.717112,0.029944
0.014305,0.729786,0.02861
0.014023,0.735617,0.028047
0.013822,0.738987,0.027645
0.013555,0.744004,0.02711
0.012923,0.756199,0.025847
0.013848,0.738864,0.027696
0.013943,0.737403,0.027887
0.013614,0.743282,0.027229
0.012655,0.761257,0.025309
0.012481,0.764595,0.024962
0.012921,0.756029,0.025842
0.013643,0.742541,0.027287
0.01323,0.750204,0.026461
0.01254,0.763253,0.02508
0.012496,0.764231,0.024992
0.012861,0.757684,0.025722
0.012991,0.75484,0.025981
0.012732,0.759535,0.025465
0.012611,0.762094,0.025223
0.012271,0.768636,0.024542
0.012238,0.769063,0.024475
0.012312,0.767871,0.024623
0.012031,0.773191,0.024062
0.012307,0.767864,0.024613
0.012633,0.761582,0.025267
0.012915,0.756528,0.025831
0.012194,0.769853,0.024387
0.012305,0.768115,0.024609
0.012272,0.768585,0.024544
0.012651,0.761435,0.025302
0.012104,0.771792,0.024208
0.0123,0.767929,0.024601
0.012185,0.770267,0.024369
0.012242,0.769113,0.024485
0.012266,0.768582,0.024533
0.012225,0.769372,0.024451
0.012294,0.767994,0.024588
0.012001,0.773473,0.024002
0.01228,0.76844,0.02456
0.011918,0.774968,0.023835
0.012045,0.772865,0.024089
0.012059,0.772654,0.024119
0.012026,0.773089,0.024052
0.012265,0.768528,0.02453
0.011925,0.775175,0.02385
0.011956,0.774446,0.023913
0.012129,0.770978,0.024259
