0.020118,0.61969,0.040237
0.018303,0.653119,0.036605
0.015309,0.710831,0.030618
0.015234,0.710104,0.030468
0.014048,0.733395,0.028096
0.013745,0.739664,0.027491
0.015224,0.71135,0.030448
0.014343,0.729325,0.028686
0.013685,0.739343,0.02737
0.013426,0.745369,0.026851
0.01308,0.752769,0.026159
0.013764,0.739133,0.027528
0.014378,0.728223,0.028756
0.013189,0.749002,0.026378
0.012987,0.753172,0.025975
0.012811,0.757163,0.025623
0.014555,0.724293,0.029111
0.012965,0.754607,0.02593
0.012896,0.754282,0.025793
0.012906,0.755475,0.025811
0.013116,0.751233,0.026232
0.013087,0.751213,0.026174
0.012723,0.759567,0.025446
0.012862,0.755401,0.025725
0.012445,0.764639,0.024891
0.012626,0.761188,0.025252
0.013346,0.7478,0.026692
0.012607,0.762396,0.025214
0.0129,0.754541,0.025801
0.012615,0.761538,0.02523
0.012546,0.763125,0.025092
0.01306,0.752312,0.02612
0.01239,0.765724,0.024779
0.012539,0.761515,0.025077
0.012133,0.770654,0.024266
0.012287,0.767585,0.024575
0.01245,0.764654,0.024899
0.0122,0.769561,0.024401
0.012328,0.765473,0.024656
0.012334,0.766534,0.024669
0.012247,0.768566,0.024493
0.01267,0.759559,0.025341
0.012322,0.767281,0.024645
0.012388,0.764736,0.024776
0.012103,0.771068,0.024206
0.012077,0.771538,0.024153
0.012716,0.759227,0.025431
0.012031,0.772931,0.024061
0.012278,0.767202,0.024556
0.012128,0.770974,0.024256
