0.037074,0.293603,0.074147
0.036137,0.311355,0.072274
0.035774,0.317769,0.071548
0.035527,0.322178,0.071053
0.035291,0.326293,0.070582
0.035158,0.329091,0.070316
0.034987,0.332295,0.069974
0.034906,0.333726,0.069811
0.034753,0.336660,0.069505
0.034617,0.339316,0.069234
0.034576,0.340023,0.069152
0.034512,0.341234,0.069024
0.034485,0.341545,0.068970
0.034391,0.343473,0.068782
0.034336,0.344628,0.068672
0.034232,0.346462,0.068463
0.034106,0.348926,0.068211
0.034115,0.348898,0.068230
0.034026,0.350598,0.068052
0.033916,0.352698,0.067833
0.033877,0.353443,0.067753
0.033788,0.355144,0.067577
0.033776,0.355408,0.067552
0.033688,0.357064,0.067377
0.033626,0.358787,0.067252
0.033481,0.361125,0.066961
0.033432,0.362036,0.066864
0.033283,0.365024,0.066566
0.033191,0.366858,0.066383
0.032976,0.371357,0.065952
0.033007,0.370566,0.066014
0.032882,0.373147,0.065764
0.032751,0.375708,0.065503
0.032630,0.378113,0.065259
0.032495,0.380742,0.064990
0.032432,0.382094,0.064865
0.032652,0.377562,0.065304
0.032187,0.386843,0.064374
0.032171,0.387178,0.064341
0.031993,0.390545,0.063987
0.031829,0.393994,0.063657
0.031682,0.396929,0.063364
0.031534,0.399975,0.063068
0.031497,0.400445,0.062995
0.031222,0.405885,0.062444
0.031159,0.407146,0.062318
0.030958,0.411108,0.061917
0.030810,0.414177,0.061620
0.030665,0.417101,0.061329
0.030440,0.421613,0.060879
