-6.055562,-0.144035
-7.836856,0.078640
-9.618115,0.301598
-11.399336,0.524856
-13.180518,0.748431
-14.961658,0.972337
-16.742754,1.196593
-18.523804,1.421214
-20.304806,1.646216
-22.085758,1.871619
-23.866654,2.097457
-25.647490,2.323764
-27.428271,2.550511
-29.209003,2.777640
-30.989552,3.006193
-32.768764,3.244863
-34.543717,3.513280
-36.311893,3.823057
-38.068787,4.191125
-39.806068,4.642357
-41.511133,5.202706
-43.166703,5.895321
-44.750417,6.738977
-46.235259,7.746189
-47.594115,8.917766
-48.790046,10.253664
-49.683595,11.806964
-50.289025,13.494882
-50.607617,15.260253
-50.694117,17.051231
-50.581513,18.842369
-50.298419,20.613550
-49.864116,22.354902
-49.297026,24.057762
-48.612790,25.717365
-47.828588,27.332130
-46.962087,28.904365
-46.029423,30.438305
-45.045285,31.939712
-44.024577,33.416428
-42.984105,34.879293
-41.937789,36.338010
-40.890100,37.795729
-39.841778,39.252990
-38.792941,40.709883
-37.743667,42.166459
-36.694028,43.622774
-35.644099,45.078879
-34.593955,46.534830
-33.543670,47.990678
-32.493319,49.446479
-31.442975,50.902285
-30.392712,52.358150
-29.342607,53.814128
-28.292732,55.270272
-27.243162,56.726637
-26.193971,58.183274
-25.145235,59.640239
-24.097027,61.097584
-23.049424,62.555363
-22.002495,64.013628
-20.956271,65.472397
-19.910743,66.931666
-18.865902,68.391426
-17.821738,69.851671
-16.777925,71.312167
-15.732543,72.771546
-14.682045,74.227246
-13.623822,75.677324
-12.554985,77.119595
-11.470724,78.550305
-10.365781,79.965089
-9.235301,81.359541
-8.074731,82.729040
-6.879833,84.068678
-5.646734,85.373229
-4.371946,86.637048
-3.052430,87.854070
-1.686253,89.018453
-0.272698,90.124792
1.188416,91.167456
2.696821,92.140360
4.251965,93.036599
5.853273,93.847471
7.499302,94.563022
9.187516,95.172387
10.913625,95.663972
12.669107,96.037214
14.444446,96.302128
16.232740,96.456941
18.027100,96.499931
19.820983,96.437259
21.608852,96.277390
23.386491,96.028310
25.150806,95.697723
26.899764,95.293573
28.632415,94.824336
30.348788,94.298618
32.049894,93.725403
33.737399,93.113307
35.412646,92.468339
37.076178,91.793661
38.728142,91.091128
40.368834,90.362657
41.999123,89.611183
43.620064,88.839752
45.232828,88.051364
46.838679,87.248984
48.438955,86.435541
50.035059,85.613937
51.628432,84.787051
53.220549,83.957757
54.812840,83.128796
56.406555,82.302578
58.002868,81.481393
59.602923,80.667476
61.208020,79.863554
62.820039,79.073638
64.441021,78.302272
66.072812,77.554132
67.716999,76.833683
69.374284,76.143782
71.044529,75.485858
72.727538,74.861338
74.423104,74.271762
76.130931,73.718724
77.850645,73.203869
79.581788,72.728886
81.323778,72.295419
83.076007,71.905477
84.837976,71.562248
86.609043,71.269617
88.388254,71.031520
90.174313,70.851939
91.965528,70.734666
93.759803,70.682028
95.554826,70.693449
97.348348,70.768036
99.138058,70.906710
100.921409,71.111538
102.695613,71.384337
104.457698,71.726729
106.205189,72.137294
107.936472,72.611605
109.650473,73.144992
111.346663,73.732553
113.024182,74.371455
114.680651,75.063126
116.312867,75.810231
117.917483,76.614896
119.492150,77.476722
121.036723,78.391386
122.552114,79.353581
124.039964,80.357770
125.501593,81.399793
126.934801,82.480656
128.335521,83.603310
129.699821,84.769965
131.023721,85.982267
132.303165,87.241387
133.533792,88.548246
134.710851,89.903516
135.829058,91.307675
136.883397,92.760397
137.870448,94.259662
138.787821,95.802538
139.633616,97.385785
140.407443,99.005439
141.110637,100.657014
141.744463,102.336448
142.310261,104.040013
142.809475,105.764254
143.241209,107.506588
143.603382,109.264686
143.894719,111.035893
144.115526,112.817270
144.264092,114.606127
144.337042,116.399661
144.331527,118.194668
144.245229,119.987602
144.076895,121.774698
143.826200,123.552115
143.492801,125.315888
143.076537,127.061956
142.578492,128.786485
142.000984,130.486068
141.346327,132.157453
140.616857,133.797572
139.814943,135.403511
138.943144,136.972608
138.004317,138.502552
137.001989,139.991616
135.939770,141.438565
134.820538,142.841925
133.647307,144.200470
132.423489,145.513666
131.152693,146.781471
129.838653,148.004414
128.484904,149.183276
127.094727,150.318965
125.671149,151.412510
124.216979,152.465047
122.734829,153.477821
121.227120,154.452134
119.696205,155.389547
118.144576,156.292288
116.574784,157.163082
114.989208,158.004788
113.390044,158.820392
111.779353,159.612998
110.159070,160.385807
108.531016,161.142115
106.896926,161.885297
105.258446,162.618749
103.617125,163.345824
101.974464,164.069864
100.331948,164.794234
98.691071,165.522308
97.053349,166.257451
95.420343,167.003008
93.793675,167.762290
92.175047,168.538560
90.566261,169.335023
88.969234,170.154803
87.386342,171.001562
85.823208,171.884221
84.293150,172.822966
82.813166,173.838825
81.404121,174.950827
80.093811,176.177415
78.915981,177.530750
77.905810,179.013814
77.105020,180.617090
76.557644,182.323875
76.347242,184.103602
76.535514,185.884273
77.126542,187.576085
78.019208,189.132072
79.145495,190.527423
80.459347,191.748863
81.921435,192.788956
83.498841,193.643967
85.162601,194.315718
86.886760,194.813492
88.649545,195.149694
90.434197,195.338109
92.228177,195.394189
94.022046,195.331009
95.808490,195.156647
97.581616,194.877167
99.336509,194.498968
101.068837,194.028143
102.774942,193.469866
104.451695,192.828995
106.096127,192.110507
107.707406,191.320535
109.288402,190.470291
110.844076,189.574423
112.381178,188.646884
113.908030,187.702386
115.431767,186.753469
116.956274,185.806166
118.484525,184.864665
120.021345,183.936908
121.572306,183.033028
123.143303,182.164452
124.739652,181.343484
126.365395,180.582678
128.022886,179.893673
129.711937,179.285962
131.431457,178.769947
133.177489,178.352193
134.942979,178.029454
136.724124,177.807362
138.516149,177.699710
140.311169,177.708725
