7.938961,-7.062485
9.239064,-10.001711
10.539294,-12.940881
11.839636,-15.880000
13.140075,-18.819078
14.440570,-21.758131
15.740927,-24.697243
17.040765,-27.636586
18.339889,-30.576243
19.638248,-33.516241
20.935802,-36.456592
22.232516,-39.397315
23.528350,-42.338425
24.822882,-45.280108
26.109604,-48.225211
27.352980,-51.188664
28.476785,-54.199171
29.419861,-57.271101
30.131863,-60.404742
30.556866,-63.589656
30.629916,-66.801391
30.269801,-69.990515
29.366559,-73.072225
27.977275,-75.954732
26.147627,-78.576766
23.787449,-80.784253
21.093084,-82.522143
18.151022,-83.813055
15.064704,-84.703497
11.898099,-85.246272
8.695354,-85.504395
5.482114,-85.540243
2.270838,-85.416264
-0.935135,-85.193994
-4.137725,-84.926744
-7.339625,-84.649918
-10.541600,-84.373072
-13.743634,-84.096868
-16.945717,-83.821224
-20.147844,-83.546093
-23.350012,-83.271431
-26.552216,-82.997193
-29.754453,-82.723336
-32.956720,-82.449851
-36.159022,-82.176756
-39.361358,-81.904076
-42.563732,-81.631831
-45.766145,-81.360045
-48.968599,-81.088737
-52.171095,-80.817932
-55.373635,-80.547651
-58.576221,-80.277916
-61.778856,-80.008749
-64.981539,-79.740173
-68.184274,-79.472209
-71.387062,-79.204878
-74.589903,-78.938179
-77.792795,-78.672104
-80.995739,-78.406642
-84.198732,-78.141783
-87.401774,-77.877519
-90.604864,-77.613839
-93.808002,-77.350737
-97.011187,-77.088203
-100.214418,-76.826229
-103.417693,-76.564806
-106.621013,-76.303925
-109.824376,-76.043577
-113.027781,-75.783754
-116.231229,-75.524447
-119.434717,-75.265648
-122.638247,-75.007347
-125.841814,-74.749536
-129.045422,-74.492207
-132.249067,-74.235351
-135.452749,-73.978959
-138.656467,-73.723022
-141.860221,-73.467532
-145.064010,-73.212479
-148.267833,-72.957856
-151.471690,-72.703653
-154.675580,-72.449865
-157.879502,-72.196494
-161.083458,-71.943544
-164.287447,-71.691018
-167.491470,-71.438922
-170.695527,-71.187259
-173.899618,-70.936034
-177.103744,-70.685249
-180.307905,-70.434910
-183.512100,-70.185020
-186.716332,-69.935584
-189.920599,-69.686604
-193.124901,-69.438087
-196.329240,-69.190034
-199.533615,-68.942451
-202.738026,-68.695343
-205.942474,-68.448712
-209.146960,-68.202562
-212.351482,-67.956899
-215.556042,-67.711725
-218.760640,-67.467045
-221.965276,-67.222863
-225.169950,-66.979184
-228.374663,-66.736010
-231.579414,-66.493346
-234.784204,-66.251196
-237.989033,-66.009565
-241.193902,-65.768456
-244.398810,-65.527873
-247.603757,-65.287821
-250.808745,-65.048304
-254.013774,-64.809324
-257.218842,-64.570887
-260.423951,-64.332998
-263.629102,-64.095658
-266.834292,-63.858874
-270.039524,-63.622648
-273.244798,-63.386986
-276.450113,-63.151890
-279.655470,-62.917365
-282.860869,-62.683416
-286.066311,-62.450045
-289.271794,-62.217257
-292.477321,-61.985057
-295.682890,-61.753448
-298.888502,-61.522434
-302.094157,-61.292021
-305.299856,-61.062210
-308.505598,-60.833006
-311.711384,-60.604415
-314.917213,-60.376438
-318.123087,-60.149088
-321.329007,-59.922382
-324.534973,-59.696342
-327.740988,-59.470991
-330.947053,-59.246348
-334.153169,-59.022437
-337.359338,-58.799278
-340.565560,-58.576893
-343.771837,-58.355303
-346.978170,-58.134530
-350.184562,-57.914594
-353.391012,-57.695520
-356.597521,-57.477326
-359.804090,-57.259994
-363.010714,-57.043469
-366.217386,-56.827681
-369.424105,-56.612570
-372.630864,-56.398069
-375.837660,-56.184114
-379.044488,-55.970643
-382.251343,-55.757588
-385.458223,-55.544888
-388.665121,-55.332478
-391.872035,-55.120294
-395.078959,-54.908269
-398.285889,-54.696345
-401.492827,-54.484518
-404.699773,-54.272824
-407.906730,-54.061305
-411.113701,-53.850002
-414.320690,-53.638954
