0.021506,0.594570,0.043011
0.015563,0.705531,0.031126
0.014176,0.731489,0.028353
0.013738,0.739894,0.027476
0.013420,0.746002,0.026841
0.013263,0.749106,0.026526
0.013208,0.750168,0.026415
0.013094,0.752469,0.026188
0.013096,0.752527,0.026192
0.013073,0.753018,0.026146
0.013032,0.753753,0.026064
0.013029,0.753840,0.026059
0.013030,0.753894,0.026059
0.013037,0.753757,0.026075
0.013038,0.753758,0.026077
0.013019,0.754092,0.026039
0.013021,0.754074,0.026041
0.013022,0.754045,0.026045
0.013022,0.754057,0.026043
0.013022,0.754047,0.026044
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754056,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
0.013022,0.754057,0.026043
