0.017916,0.667793,0.035831
0.016015,0.703279,0.032030
0.014850,0.724885,0.029699
0.014166,0.738068,0.028331
0.015923,0.703861,0.031846
0.013694,0.746235,0.027389
0.015652,0.709936,0.031303
0.013872,0.743345,0.027743
0.013497,0.750277,0.026993
0.015194,0.717650,0.030387
0.013258,0.754240,0.026517
0.014170,0.737434,0.028341
0.013060,0.758066,0.026119
0.013181,0.756344,0.026362
0.015011,0.720236,0.030021
0.013198,0.755674,0.026396
0.013232,0.754913,0.026464
0.012842,0.762311,0.025684
0.013058,0.758619,0.026115
0.014171,0.736050,0.028342
0.012678,0.765126,0.025356
0.013257,0.754409,0.026514
0.012501,0.768519,0.025002
0.013266,0.754597,0.026532
0.013353,0.752147,0.026706
0.012412,0.770286,0.024824
0.013017,0.759089,0.026035
0.012538,0.768190,0.025077
0.013355,0.752919,0.026711
0.014517,0.730665,0.029034
0.012316,0.772141,0.024631
0.013088,0.757648,0.026176
0.012326,0.772340,0.024652
0.012449,0.769932,0.024899
0.013079,0.757188,0.026158
0.012516,0.768663,0.025033
0.012554,0.767783,0.025107
0.011945,0.779404,0.023889
0.012490,0.768961,0.024980
0.012252,0.772917,0.024505
0.011782,0.783089,0.023565
0.012156,0.775257,0.024312
0.011896,0.780383,0.023792
0.012440,0.770798,0.024880
0.012383,0.770521,0.024765
0.011843,0.781736,0.023686
0.011947,0.779523,0.023893
0.011579,0.786655,0.023158
0.012041,0.777809,0.024082
0.013640,0.747512,0.027279
