0.014982,0.712798,0.029964
0.014154,0.731173,0.028308
0.013970,0.734300,0.027939
0.013444,0.743951,0.026888
0.013009,0.751526,0.026017
0.012657,0.758052,0.025313
0.013090,0.751725,0.026181
0.013848,0.736944,0.027697
0.013783,0.738082,0.027565
0.012702,0.757623,0.025403
0.013737,0.737148,0.027474
0.013786,0.739023,0.027572
0.013675,0.739994,0.027350
0.012458,0.762928,0.024917
0.012409,0.763212,0.024819
0.012931,0.752502,0.025863
0.012160,0.769230,0.024320
0.012788,0.756755,0.025575
0.012453,0.763166,0.024906
0.012073,0.770144,0.024145
0.012351,0.763573,0.024702
0.011928,0.773823,0.023855
0.012267,0.767029,0.024535
0.012470,0.762932,0.024940
0.012038,0.770742,0.024076
0.012269,0.764985,0.024539
0.011929,0.773902,0.023858
0.012030,0.771620,0.024060
0.011941,0.772868,0.023883
0.012340,0.764850,0.024680
0.011889,0.772427,0.023778
0.011692,0.778519,0.023384
0.012633,0.759828,0.025265
0.012719,0.757907,0.025439
0.011842,0.774970,0.023684
0.011655,0.777178,0.023311
0.011545,0.781100,0.023090
0.011679,0.778795,0.023359
0.011697,0.777628,0.023393
0.011782,0.776125,0.023564
0.011535,0.779936,0.023069
0.011444,0.782823,0.022888
0.011579,0.780682,0.023158
0.011624,0.778946,0.023248
0.011617,0.779308,0.023235
0.011532,0.779686,0.023064
0.011403,0.784105,0.022806
0.011568,0.780892,0.023135
0.011574,0.780118,0.023148
0.011602,0.779370,0.023204
