0.018194,0.653063,0.036388
0.014913,0.716307,0.029826
0.015227,0.712356,0.030453
0.013544,0.743260,0.027087
0.014282,0.729891,0.028564
0.014404,0.725940,0.028808
0.013640,0.740291,0.027279
0.014166,0.732340,0.028333
0.012890,0.755722,0.025780
0.013081,0.752605,0.026162
0.013460,0.744350,0.026921
0.013291,0.747458,0.026583
0.013497,0.745211,0.026994
0.012551,0.762048,0.025102
0.013173,0.750734,0.026347
0.013207,0.749208,0.026414
0.013075,0.751703,0.026150
0.013244,0.749914,0.026487
0.012473,0.763787,0.024947
0.012549,0.762765,0.025097
0.013284,0.748142,0.026569
0.013344,0.746026,0.026687
0.012742,0.759644,0.025484
0.012333,0.766447,0.024666
0.012145,0.770770,0.024290
0.011940,0.773469,0.023880
0.013938,0.735434,0.027876
0.013286,0.749237,0.026572
0.011678,0.778859,0.023355
0.012602,0.762067,0.025205
0.011929,0.773664,0.023858
0.012176,0.768864,0.024351
0.012544,0.763466,0.025089
0.011466,0.783377,0.022931
0.011994,0.773722,0.023987
0.013505,0.744050,0.027010
0.013232,0.748885,0.026464
0.012204,0.769896,0.024407
0.011272,0.786919,0.022543
0.011608,0.780983,0.023215
0.011784,0.776612,0.023569
0.011863,0.775577,0.023726
0.011891,0.776090,0.023781
0.011365,0.785229,0.022729
0.011443,0.784254,0.022887
0.011444,0.782830,0.022888
0.011582,0.780226,0.023164
0.011863,0.776676,0.023725
0.011415,0.783887,0.022830
0.012018,0.773369,0.024036
