0.019938,0.622664,0.039876
0.01789,0.661063,0.03578
0.014863,0.719606,0.029727
0.014879,0.719138,0.029758
0.013669,0.74202,0.027338
0.013325,0.748856,0.02665
0.014811,0.719739,0.029622
0.013915,0.737586,0.02783
0.013324,0.748606,0.026648
0.012999,0.754792,0.025999
0.012652,0.761764,0.025305
0.013346,0.747807,0.026692
0.014021,0.735293,0.028042
0.012766,0.759503,0.025531
0.012498,0.764001,0.024996
0.012363,0.766977,0.024726
0.014246,0.730641,0.028493
0.012449,0.764877,0.024898
0.012467,0.764805,0.024934
0.012474,0.765001,0.024947
0.012666,0.761198,0.025332
0.01254,0.76342,0.025081
0.012244,0.769261,0.024488
0.012384,0.766685,0.024768
0.012026,0.773678,0.024051
0.012241,0.769528,0.024481
0.012978,0.755848,0.025956
0.012124,0.772068,0.024249
0.012458,0.765167,0.024916
0.012212,0.770089,0.024425
0.012178,0.770713,0.024357
0.012524,0.764483,0.025049
0.011896,0.775788,0.023793
0.012069,0.772778,0.024138
0.011684,0.780569,0.023367
0.011742,0.779411,0.023485
0.011919,0.776084,0.023838
0.011656,0.780645,0.023312
0.011818,0.777514,0.023635
0.011917,0.776053,0.023834
0.011791,0.778407,0.023581
0.012137,0.771455,0.024274
0.011852,0.776796,0.023705
0.011944,0.775339,0.023887
0.011659,0.781104,0.023319
0.011566,0.782639,0.023133
0.012242,0.769325,0.024484
0.011475,0.784332,0.022951
0.011727,0.779967,0.023454
0.011718,0.779811,0.023437
