0.017866,0.662115,0.035733
0.015173,0.712090,0.030346
0.014872,0.719380,0.029744
0.013825,0.738414,0.027651
0.014079,0.734325,0.028158
0.014383,0.728810,0.028766
0.013800,0.738357,0.027599
0.013967,0.736201,0.027934
0.013272,0.749007,0.026544
0.013014,0.754058,0.026027
0.013434,0.746626,0.026869
0.013179,0.751681,0.026359
0.013171,0.751504,0.026343
0.012983,0.754145,0.025965
0.013117,0.751925,0.026234
0.013151,0.751900,0.026302
0.013020,0.754653,0.026040
0.013251,0.749341,0.026501
0.012899,0.755941,0.025798
0.012427,0.765267,0.024854
0.013178,0.751945,0.026357
0.013241,0.749821,0.026481
0.012529,0.763373,0.025058
0.012775,0.758367,0.025551
0.012073,0.772268,0.024146
0.012063,0.772336,0.024126
0.013639,0.743614,0.027277
0.012993,0.754919,0.025986
0.012062,0.771626,0.024123
0.012311,0.768078,0.024623
0.012110,0.770960,0.024219
0.012106,0.771894,0.024213
0.012257,0.768805,0.024514
0.011849,0.775876,0.023698
0.011821,0.777307,0.023641
0.013510,0.745733,0.027020
0.012959,0.756384,0.025918
0.012173,0.769826,0.024346
0.011662,0.779416,0.023324
0.011656,0.779781,0.023312
0.011831,0.776913,0.023662
0.011745,0.779338,0.023491
0.011776,0.777672,0.023553
0.011733,0.778207,0.023466
0.011445,0.784028,0.022891
0.011607,0.780374,0.023213
0.011576,0.781663,0.023152
0.011727,0.778846,0.023454
0.011798,0.776612,0.023596
0.011769,0.778419,0.023537
